,Title,Link,Day,Time,Where,Image link
75,Vienna Hot Spot 2 Year celebration!,https://www.facebook.com/events/1502860047124162/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP-11 SEP,Vienna Hot Spot,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/373472067_628473636096251_6496977496147793387_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=2SfJ4kEGAXMAX-2Csgv&_nc_ht=scontent.fbho3-2.fna&oh=00_AfAxZlOSO0KM1iJmblz3PkU9fvUBw5CT_y3ddizs-G8ytA&oe=64FEDB65
76,Eucharistic Devotions,https://www.facebook.com/events/837005061409558/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP-11 SEP,Assumption Church - Broadview Hts. OH,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/370331030_681193894037681_6328607421093853405_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=Nzc-mzuzK9MAX-ctxCo&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDYxKnc3fH0w6NRr7DAGGY3K35Enp9dUaRvU6-HMp2eYQ&oe=64FEC66D
77,Gordo's Random Stuff Toy Show,https://www.facebook.com/events/1038706040471903/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:00 CDT,Gordo’s Random Stuff,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/368067303_771041015028042_2672688578095650965_n.jpg?stp=c0.62.168.112a_dst-jpg_p168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=cpcz-2jlb9QAX9afoid&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBimsKqWXTc3oWM5NLtPrCiazGcZ7V98V3K5pjetihbFg&oe=64FDC7AF
78,The Burndown at 18th St Bar & Grill,https://www.facebook.com/events/2046340479045777/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 20:00 PDT,18th Street Bar and Grill,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/370976263_320006537261641_7185847147105134992_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=1qtxE4pzfoIAX_JKtpO&_nc_ht=scontent.fbho3-2.fna&oh=00_AfAvONHQKY2y-Epbftd6CQLF7GoNbJEE2EWGz6W74YR_vA&oe=64FEAF13
79,Tigers of Youth ~alt swing fusion rock~,https://www.facebook.com/events/1445676426208837/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 19:00 PDT,High Water Grill & The Rong Bar,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/370178084_318635837362105_5216764144980744489_n.jpg?stp=cp6_dst-jpg_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=jjWld9UUzJwAX8TDazD&_nc_ht=scontent.fbho3-1.fna&oh=00_AfCH7X91AUFvxASfxunKX46PG8SKegXlspWfK81ElqwXng&oe=64FDC3E9
80,Anointing of the Sick Mass,https://www.facebook.com/events/2220019858194811/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 11:30 EDT,Assumption Church - Broadview Hts. OH,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/370620778_681195167370887_5530770516186445150_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=vDFeR3s47GcAX_jQvRj&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDfMSwoTEsKCmGDc1nDc5RjqlIpZ9YamryMVpTIN_cu5A&oe=64FEBA2E
81,Beep Beep & The Jeeps @ Pours Tavern,https://www.facebook.com/events/267653476079877/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 21:00 CDT,Pours Tavern,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375167756_1000007337622700_8787983824981417088_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=105&ccb=1-7&_nc_sid=934829&_nc_ohc=Ez2CrUVHXDsAX-KyJLR&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDuSzN_dEhcVAIRe5Q07x7o3LOWs3pn4iBlmjtG8pPZ7A&oe=64FF2CF0
82,Karaoke Brunch Fundraiser with WVU ACDA(American Choral Directors Association)Outreach. n),https://www.facebook.com/events/280096218120862/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:30 EDT,Morgantown Art Bar,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/370357024_10223179436930656_3177793478550506950_n.jpg?stp=c72.0.816.544a_dst-jpg_s168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=YfMbd7jFF1MAX9jr08C&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCQOWkhVxVvKYB-DjUyTMMislNTMP7uR6SM4dxnlMbldA&oe=64FE5D1A
83,The Butternotes duo,https://www.facebook.com/events/314656524472196/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 20:00 EDT,O’Brien’s Irish Pub,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/372014677_722104359931872_4318318906461263460_n.png?stp=c160.0.1728.1152a_dst-jpg_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=4SEsDjeyOocAX-hKzgz&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCcsQIELiC-hAwrzXqJimRxHsb6wjEPLpFupy8qvf1eGA&oe=64FEC6F7
84,🎤🎵 SATURDAY FREE ENTERTAINMENT: Twisted Fate Starts @ 7 pm 🎵🎤,https://www.facebook.com/events/325711916568090/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 17:00 PDT,1 going,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374462368_122122586048012155_1496680579148211105_n.jpg?stp=c26.0.1996.1331a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=2F5gx2kwgsUAX995s_O&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAq7azNHlbm95RjbFvQkb1f6JerCyiyA2fZX6UvxiQ1nQ&oe=64FE7344
85,Liquid Amber at the Silver Dollar,https://www.facebook.com/events/681615256840318/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 21:00 PDT,Silver Dollar Club,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375316762_634382948677724_4828624312627890667_n.jpg?stp=c0.26.960.640a_dst-jpg_s168x128&_nc_cat=102&ccb=1-7&_nc_sid=934829&_nc_ohc=QTF9tQ0cdSYAX8uCI-I&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBMYv3RxhT0KZd7yqsgySpfjbKZ7646E1J0hl24NbJcAw&oe=64FDB7DF
86,Mission Burgers @ The County Seat,https://www.facebook.com/events/779598550833016/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 17:00 CDT,The County Seat,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374698648_261546856757124_7977185766017462530_n.jpg?stp=c94.0.1012.675a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=bY5nT1UhaOIAX-rbPH9&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDHRcTCEIwGTIDpxybMg_nx-TK20uIT8qyEhjjm_MBvCw&oe=64FE4F73
87,Echoes of Faith Family Church night of karaoke.,https://www.facebook.com/events/819685279828350/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 16:00 EDT,Echoes of Faith Family Church,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374572250_10230131007841854_3616514321748167428_n.jpg?stp=cp6_dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=I_tzsuT_y3kAX9xRKUr&_nc_ht=scontent.fbho3-1.fna&oh=00_AfB7K-XLqFXtArTLwJU0RXdworKBcP9s695stfd2ovtg_Q&oe=64FD886E
88,Kemet Coffee Sip & Shop Event - featuring Belle Of The Bath,https://www.facebook.com/events/873847244202946/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 12:00 CDT,Kemet Coffee,N/A
89,👻 Pumpkin Painting Party! 🎃,https://www.facebook.com/events/1242962890432071/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 13:00 CDT,The Art Studio by NM,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374757412_276331978494796_4284978612603547725_n.jpg?stp=c640.0.1279.853a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=eduNmF0e6D4AX9NiyWR&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBkU0CvVaMDDJKEJzKmGHN2LNotvfrjLI9kdutMaieKXQ&oe=64FE84AC
90,NEW HOURS,https://www.facebook.com/events/1402881880297270/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 09:00 PDT,The Funny Farm,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374580835_346311514412652_4014794926857581765_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=mewbash1FuIAX_V-EB3&_nc_ht=scontent.fbho3-1.fna&oh=00_AfCZjTVDaND2zzPm-r3V8rcv9lQrIx9BFNsVbQiF0bxi7g&oe=64FF2947
91,The Palace Party,https://www.facebook.com/events/1759763297793222/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 17:00 PDT,Premiere on Broadway,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/375819123_692005876310069_3649621350093934815_n.jpg?stp=c94.0.1012.675a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=EfTv7yqF2bYAX9Nucdp&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDKctn8MYacg_ZMbOMs9A2YkHWQwD_coqv4zpKvwJfuyg&oe=64FEE2C0
92,Karaoke Jukebox Party - all ages welcome!,https://www.facebook.com/events/1963590860700709/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 16:00 EDT,Echoes of Faith Family Church,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/371341056_10224034292631344_8185748636434577296_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=1y_JsYOqjA4AX_KhzHp&_nc_ht=scontent.fbho3-1.fna&oh=00_AfCrhEVywqzqVhC80_rvWA-Hg7sn9k1ImgpsyH7y03jgog&oe=64FE674A
93,14th annual Over 50 Fair,https://www.facebook.com/events/812289373666809/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:00 EDT,Hilton Long Island / Huntington,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/358439708_6101038390022405_5786832289189566219_n.jpg?stp=c66.0.164.110a_dst-jpg_p296x100&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=ruQRb8feZJEAX-J8UhC&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDJfx6MBlzX9dd25mSNfvREKM85oeBzJYVofI48U4GVXA&oe=64FF07F2
94,Kara's 1st Birthday,https://www.facebook.com/events/303119165703088/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 16:00 CDT,McCoy Park,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/369940428_10159379852286689_4765725280905508446_n.jpg?stp=c0.60.168.112a_dst-jpg_p168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=c4EqTLqs-K4AX-xDHMh&_nc_ht=scontent.fbho3-3.fna&oh=00_AfBCMjfkv5LGvsrwSOZ6gMu6G3Y_tU-Q0LGfAn28L3hW4w&oe=64FE2C29
